,button,genuine,signature,time,x,y
24,1,0.0,21.0,81538686,3452,5306
25,1,0.0,21.0,81538696,3476,5092
26,1,0.0,21.0,81538706,3505,4859
27,1,0.0,21.0,81538716,3538,4622
28,1,0.0,21.0,81538726,3572,4390
29,1,0.0,21.0,81538736,3609,4143
30,1,0.0,21.0,81538746,3630,3886
31,1,0.0,21.0,81538756,3642,3676
32,1,0.0,21.0,81538766,3634,3512
33,1,0.0,21.0,81538776,3590,3378
34,1,0.0,21.0,81538786,3523,3252
35,1,0.0,21.0,81538796,3428,3150
36,1,0.0,21.0,81538806,3308,3064
37,1,0.0,21.0,81538816,3172,3012
38,1,0.0,21.0,81538826,3007,2997
39,1,0.0,21.0,81538836,2860,3006
40,1,0.0,21.0,81538846,2725,3053
41,1,0.0,21.0,81538856,2610,3112
42,1,0.0,21.0,81538866,2527,3179
43,1,0.0,21.0,81538876,2465,3258
44,0,0.0,21.0,81539107,4866,5591
45,1,0.0,21.0,81539117,4942,5568
46,1,0.0,21.0,81539127,4948,5593
47,1,0.0,21.0,81539137,5019,5625
48,1,0.0,21.0,81539147,5134,5662
49,1,0.0,21.0,81539157,5287,5713
50,1,0.0,21.0,81539167,5459,5782
51,1,0.0,21.0,81539177,5643,5863
52,1,0.0,21.0,81539187,5859,5948
53,1,0.0,21.0,81539197,6045,6028
54,1,0.0,21.0,81539207,6212,6099
55,1,0.0,21.0,81539217,6376,6152
56,1,0.0,21.0,81539227,6486,6195
57,0,0.0,21.0,81539317,6130,6362
58,1,0.0,21.0,81539327,5985,6339
59,1,0.0,21.0,81539337,5921,6303
60,1,0.0,21.0,81539347,5857,6224
61,1,0.0,21.0,81539357,5770,6098
62,1,0.0,21.0,81539367,5669,5940
63,1,0.0,21.0,81539377,5545,5726
64,1,0.0,21.0,81539387,5407,5510
65,1,0.0,21.0,81539397,5259,5247
66,1,0.0,21.0,81539407,5109,4955
67,1,0.0,21.0,81539417,4991,4667
68,1,0.0,21.0,81539427,4894,4425
69,1,0.0,21.0,81539437,4829,4213
70,1,0.0,21.0,81539447,4796,4044
71,1,0.0,21.0,81539457,4785,3941
72,0,0.0,21.0,81539547,5269,4854
73,1,0.0,21.0,81539557,5405,5016
74,1,0.0,21.0,81539567,5416,5007
75,1,0.0,21.0,81539577,5431,4914
76,1,0.0,21.0,81539587,5444,4765
77,1,0.0,21.0,81539597,5455,4582
78,1,0.0,21.0,81539607,5461,4368
79,1,0.0,21.0,81539617,5467,4133
80,1,0.0,21.0,81539627,5473,3930
81,1,0.0,21.0,81539637,5473,3766
82,1,0.0,21.0,81539647,5473,3627
83,1,0.0,21.0,81539657,5494,3519
84,1,0.0,21.0,81539667,5501,3463
85,1,0.0,21.0,81539677,5501,3441
86,1,0.0,21.0,81539687,5501,3449
87,0,0.0,21.0,81539737,5619,4181
88,1,0.0,21.0,81539747,5762,4598
89,1,0.0,21.0,81539757,5871,4773
90,1,0.0,21.0,81539767,5983,4919
91,1,0.0,21.0,81539777,6103,5019
92,1,0.0,21.0,81539787,6231,5088
93,1,0.0,21.0,81539797,6361,5131
94,1,0.0,21.0,81539807,6462,5142
95,1,0.0,21.0,81539817,6545,5132
96,1,0.0,21.0,81539827,6602,5088
97,1,0.0,21.0,81539837,6625,5004
98,1,0.0,21.0,81539847,6625,4894
99,1,0.0,21.0,81539857,6580,4745
100,1,0.0,21.0,81539867,6508,4615
101,1,0.0,21.0,81539878,6417,4498
102,1,0.0,21.0,81539888,6335,4399
103,1,0.0,21.0,81539898,6296,4336
104,1,0.0,21.0,81539908,6286,4297
105,1,0.0,21.0,81539918,6313,4279
106,1,0.0,21.0,81539928,6381,4261
107,1,0.0,21.0,81539938,6475,4239
108,1,0.0,21.0,81539948,6578,4215
109,1,0.0,21.0,81539958,6681,4164
110,1,0.0,21.0,81539968,6765,4090
111,1,0.0,21.0,81539978,6836,4002
112,1,0.0,21.0,81539988,6868,3891
113,1,0.0,21.0,81539998,6856,3776
114,1,0.0,21.0,81540008,6815,3675
115,1,0.0,21.0,81540018,6743,3584
116,1,0.0,21.0,81540028,6655,3518
117,1,0.0,21.0,81540038,6555,3475
118,1,0.0,21.0,81540048,6450,3448
119,1,0.0,21.0,81540058,6346,3454
120,1,0.0,21.0,81540068,6243,3491
121,1,0.0,21.0,81540078,6167,3549
122,1,0.0,21.0,81540088,6144,3636
123,1,0.0,21.0,81540098,6155,3739
124,1,0.0,21.0,81540108,6208,3854
125,1,0.0,21.0,81540118,6315,3971
126,1,0.0,21.0,81540128,6459,4090
127,1,0.0,21.0,81540138,6628,4219
128,0,0.0,21.0,81540298,7787,5730
129,1,0.0,21.0,81540308,7787,5814
130,1,0.0,21.0,81540318,7770,5855
131,1,0.0,21.0,81540328,7782,5840
132,1,0.0,21.0,81540338,7795,5775
133,1,0.0,21.0,81540348,7805,5678
134,1,0.0,21.0,81540358,7805,5545
135,1,0.0,21.0,81540368,7799,5407
136,1,0.0,21.0,81540378,7814,5267
137,1,0.0,21.0,81540388,7857,5166
138,1,0.0,21.0,81540398,7919,5091
139,1,0.0,21.0,81540408,7996,5033
140,1,0.0,21.0,81540418,8099,5000
141,1,0.0,21.0,81540428,8220,5000
142,1,0.0,21.0,81540438,8370,5027
143,1,0.0,21.0,81540448,8523,5092
144,1,0.0,21.0,81540458,8676,5178
145,1,0.0,21.0,81540468,8820,5277
146,1,0.0,21.0,81540478,8958,5392
147,1,0.0,21.0,81540488,9045,5506
148,1,0.0,21.0,81540498,9099,5599
149,1,0.0,21.0,81540508,9131,5680
150,1,0.0,21.0,81540518,9120,5749
151,1,0.0,21.0,81540528,9072,5809
152,1,0.0,21.0,81540538,8999,5864
153,1,0.0,21.0,81540548,8906,5907
154,1,0.0,21.0,81540558,8816,5930
155,1,0.0,21.0,81540568,8762,5941
156,1,0.0,21.0,81540578,8730,5934
157,1,0.0,21.0,81540588,8709,5893
158,1,0.0,21.0,81540589,8689,5830
159,1,0.0,21.0,81540599,8671,5726
160,1,0.0,21.0,81540609,8652,5564
161,1,0.0,21.0,81540619,8627,5364
162,1,0.0,21.0,81540629,8598,5128
163,1,0.0,21.0,81540639,8571,4875
164,1,0.0,21.0,81540649,8542,4610
165,1,0.0,21.0,81540659,8512,4399
166,1,0.0,21.0,81540669,8481,4209
167,1,0.0,21.0,81540679,8456,4033
168,1,0.0,21.0,81540689,8431,3902
169,1,0.0,21.0,81540699,8406,3804
170,0,0.0,21.0,81540769,8156,3955
171,1,0.0,21.0,81540779,8062,4145
172,1,0.0,21.0,81540789,8022,4228
173,1,0.0,21.0,81540799,7999,4289
174,1,0.0,21.0,81540809,7987,4326
175,1,0.0,21.0,81540819,7995,4347
176,1,0.0,21.0,81540829,8029,4367
177,1,0.0,21.0,81540829,8081,4388
178,1,0.0,21.0,81540839,8172,4408
179,1,0.0,21.0,81540849,8290,4408
180,1,0.0,21.0,81540859,8425,4408
181,1,0.0,21.0,81540869,8561,4395
182,1,0.0,21.0,81540879,8677,4367
183,1,0.0,21.0,81540889,8779,4328
184,1,0.0,21.0,81540899,8843,4264
185,1,0.0,21.0,81540909,8868,4195
186,1,0.0,21.0,81540919,8868,4100
187,1,0.0,21.0,81540929,8804,3989
188,1,0.0,21.0,81540939,8710,3852
189,1,0.0,21.0,81540949,8595,3704
190,1,0.0,21.0,81540959,8461,3549
191,1,0.0,21.0,81540969,8326,3414
192,1,0.0,21.0,81540979,8191,3297
193,1,0.0,21.0,81540989,8111,3192
194,1,0.0,21.0,81540999,8081,3132
195,1,0.0,21.0,81541009,8081,3107
196,1,0.0,21.0,81541019,8122,3107
197,1,0.0,21.0,81541029,8222,3120
198,1,0.0,21.0,81541039,8362,3156
199,1,0.0,21.0,81541049,8536,3207
200,1,0.0,21.0,81541059,8716,3249
201,1,0.0,21.0,81541069,8902,3288
202,1,0.0,21.0,81541079,9083,3319
0,0,0.0,22.0,81567397,2260,5243
1,1,0.0,22.0,81567407,2280,5273
2,1,0.0,22.0,81567417,2287,5281
3,1,0.0,22.0,81567427,2317,5298
4,1,0.0,22.0,81567437,2362,5319
5,1,0.0,22.0,81567447,2452,5359
6,1,0.0,22.0,81567457,2572,5412
7,1,0.0,22.0,81567467,2711,5476
8,1,0.0,22.0,81567477,2853,5540
9,1,0.0,22.0,81567487,3026,5603
10,1,0.0,22.0,81567497,3219,5666
11,1,0.0,22.0,81567507,3405,5727
12,1,0.0,22.0,81567517,3591,5786
13,1,0.0,22.0,81567527,3755,5841
14,1,0.0,22.0,81567537,3903,5893
15,1,0.0,22.0,81567547,4013,5929
16,1,0.0,22.0,81567557,4092,5955
17,0,0.0,22.0,81567628,3860,5780
18,1,0.0,22.0,81567638,3718,5733
19,1,0.0,22.0,81567648,3669,5718
20,1,0.0,22.0,81567658,3633,5697
21,1,0.0,22.0,81567668,3606,5655
22,1,0.0,22.0,81567678,3582,5598
23,1,0.0,22.0,81567688,3566,5510
24,1,0.0,22.0,81567698,3557,5390
25,1,0.0,22.0,81567708,3557,5248
26,1,0.0,22.0,81567718,3557,5095
27,1,0.0,22.0,81567728,3568,4910
28,1,0.0,22.0,81567738,3584,4705
29,1,0.0,22.0,81567748,3605,4518
30,1,0.0,22.0,81567758,3629,4315
31,1,0.0,22.0,81567768,3658,4101
32,1,0.0,22.0,81567778,3691,3920
33,1,0.0,22.0,81567788,3725,3736
34,1,0.0,22.0,81567798,3747,3611
35,1,0.0,22.0,81567808,3756,3526
36,1,0.0,22.0,81567818,3756,3453
37,1,0.0,22.0,81567828,3728,3383
38,1,0.0,22.0,81567838,3672,3316
39,1,0.0,22.0,81567848,3596,3239
40,1,0.0,22.0,81567858,3496,3159
41,1,0.0,22.0,81567868,3380,3100
42,1,0.0,22.0,81567878,3253,3055
43,1,0.0,22.0,81567888,3124,3055
44,1,0.0,22.0,81567898,2995,3092
45,1,0.0,22.0,81567908,2887,3156
46,1,0.0,22.0,81567918,2791,3263
47,1,0.0,22.0,81567928,2691,3376
48,1,0.0,22.0,81567938,2595,3494
49,0,0.0,22.0,81568248,5240,5223
50,1,0.0,22.0,81568258,5023,5156
51,1,0.0,22.0,81568268,4977,5167
52,1,0.0,22.0,81568278,4953,5174
53,1,0.0,22.0,81568288,4953,5174
54,1,0.0,22.0,81568298,4980,5200
55,1,0.0,22.0,81568308,5059,5240
56,1,0.0,22.0,81568318,5190,5301
57,1,0.0,22.0,81568328,5356,5378
58,1,0.0,22.0,81568338,5547,5466
59,1,0.0,22.0,81568348,5751,5538
60,1,0.0,22.0,81568358,5963,5606
61,1,0.0,22.0,81568368,6132,5664
62,1,0.0,22.0,81568378,6279,5713
63,0,0.0,22.0,81568469,6298,6010
64,1,0.0,22.0,81568479,6201,5963
65,1,0.0,22.0,81568489,6126,5922
66,1,0.0,22.0,81568499,6039,5884
67,1,0.0,22.0,81568509,5943,5751
68,1,0.0,22.0,81568519,5841,5583
69,1,0.0,22.0,81568529,5710,5391
70,1,0.0,22.0,81568539,5582,5171
71,1,0.0,22.0,81568549,5455,4954
72,1,0.0,22.0,81568559,5338,4740
73,1,0.0,22.0,81568569,5224,4570
74,1,0.0,22.0,81568579,5136,4422
75,1,0.0,22.0,81568589,5065,4290
76,1,0.0,22.0,81568599,5031,4221
77,0,0.0,22.0,81568659,5364,4834
78,1,0.0,22.0,81568669,5520,5001
79,1,0.0,22.0,81568679,5576,5001
80,1,0.0,22.0,81568689,5620,4943
81,1,0.0,22.0,81568699,5655,4844
82,1,0.0,22.0,81568709,5677,4680
83,1,0.0,22.0,81568719,5688,4481
84,1,0.0,22.0,81568729,5688,4260
85,1,0.0,22.0,81568739,5696,4025
86,1,0.0,22.0,81568749,5702,3807
87,1,0.0,22.0,81568759,5712,3600
88,1,0.0,22.0,81568769,5728,3451
89,1,0.0,22.0,81568779,5751,3314
90,1,0.0,22.0,81568789,5785,3185
91,1,0.0,22.0,81568799,5828,3114
92,0,0.0,22.0,81568909,6079,4623
93,1,0.0,22.0,81568919,6141,4776
94,1,0.0,22.0,81568929,6152,4830
95,1,0.0,22.0,81568939,6162,4862
96,1,0.0,22.0,81568949,6192,4879
97,1,0.0,22.0,81568959,6234,4896
98,1,0.0,22.0,81568969,6317,4925
99,1,0.0,22.0,81568979,6405,4963
100,1,0.0,22.0,81568989,6504,4994
101,1,0.0,22.0,81568999,6599,5023
102,1,0.0,22.0,81569009,6691,5023
103,1,0.0,22.0,81569019,6764,5017
104,1,0.0,22.0,81569029,6813,4976
105,1,0.0,22.0,81569039,6845,4903
106,1,0.0,22.0,81569049,6845,4809
107,1,0.0,22.0,81569059,6830,4701
108,1,0.0,22.0,81569069,6799,4601
109,1,0.0,22.0,81569079,6768,4512
110,1,0.0,22.0,81569089,6739,4433
111,1,0.0,22.0,81569099,6739,4364
112,1,0.0,22.0,81569109,6748,4306
113,1,0.0,22.0,81569119,6793,4252
114,1,0.0,22.0,81569129,6865,4202
115,1,0.0,22.0,81569139,6956,4150
116,1,0.0,22.0,81569149,7056,4098
117,1,0.0,22.0,81569159,7149,4031
118,1,0.0,22.0,81569169,7238,3955
119,1,0.0,22.0,81569179,7309,3861
120,1,0.0,22.0,81569189,7349,3754
121,1,0.0,22.0,81569199,7367,3638
122,1,0.0,22.0,81569209,7354,3540
123,1,0.0,22.0,81569219,7309,3459
124,1,0.0,22.0,81569229,7242,3389
125,1,0.0,22.0,81569239,7157,3333
126,1,0.0,22.0,81569249,7056,3313
127,1,0.0,22.0,81569259,6943,3313
128,1,0.0,22.0,81569269,6819,3345
129,1,0.0,22.0,81569279,6697,3385
130,1,0.0,22.0,81569289,6622,3434
131,1,0.0,22.0,81569299,6576,3482
132,1,0.0,22.0,81569309,6561,3546
133,1,0.0,22.0,81569319,6590,3621
134,1,0.0,22.0,81569329,6647,3732
135,1,0.0,22.0,81569339,6744,3859
136,1,0.0,22.0,81569349,6867,3997
137,1,0.0,22.0,81569359,7007,4121
138,1,0.0,22.0,81569369,7151,4240
139,0,0.0,22.0,81569721,9053,6197
140,1,0.0,22.0,81569731,9053,6197
141,1,0.0,22.0,81569741,9011,6162
142,1,0.0,22.0,81569751,8969,6110
143,1,0.0,22.0,81569761,8904,5987
144,1,0.0,22.0,81569771,8823,5840
145,1,0.0,22.0,81569781,8752,5676
146,1,0.0,22.0,81569791,8677,5530
147,1,0.0,22.0,81569801,8599,5381
148,1,0.0,22.0,81569811,8564,5257
149,1,0.0,22.0,81569821,8576,5150
150,1,0.0,22.0,81569831,8619,5064
151,1,0.0,22.0,81569841,8727,5004
152,1,0.0,22.0,81569851,8898,4961
153,1,0.0,22.0,81569861,9110,4949
154,1,0.0,22.0,81569871,9327,4958
155,1,0.0,22.0,81569881,9549,4980
156,1,0.0,22.0,81569891,9738,5003
157,1,0.0,22.0,81569901,9903,5023
158,1,0.0,22.0,81569911,10024,5038
159,1,0.0,22.0,81569921,10093,5049
160,0,0.0,22.0,81570011,9750,5715
161,1,0.0,22.0,81570021,9665,5714
162,1,0.0,22.0,81570031,9631,5714
163,1,0.0,22.0,81570041,9605,5677
164,1,0.0,22.0,81570051,9578,5607
165,1,0.0,22.0,81570061,9552,5482
166,1,0.0,22.0,81570071,9511,5304
167,1,0.0,22.0,81570081,9459,5092
168,1,0.0,22.0,81570091,9392,4844
169,1,0.0,22.0,81570101,9330,4608
170,1,0.0,22.0,81570111,9270,4380
171,1,0.0,22.0,81570121,9228,4166
172,1,0.0,22.0,81570131,9201,3997
173,1,0.0,22.0,81570141,9184,3858
174,1,0.0,22.0,81570151,9166,3746
175,1,0.0,22.0,81570161,9142,3674
176,1,0.0,22.0,81570171,9113,3630
177,1,0.0,22.0,81570181,9074,3610
178,0,0.0,22.0,81570241,8762,4082
179,1,0.0,22.0,81570251,8675,4291
180,1,0.0,22.0,81570261,8656,4373
181,1,0.0,22.0,81570271,8656,4426
182,1,0.0,22.0,81570281,8670,4464
183,1,0.0,22.0,81570291,8718,4492
184,1,0.0,22.0,81570301,8786,4515
185,1,0.0,22.0,81570311,8898,4533
186,1,0.0,22.0,81570321,9038,4541
187,1,0.0,22.0,81570331,9196,4523
188,1,0.0,22.0,81570341,9364,4488
189,1,0.0,22.0,81570351,9509,4422
190,1,0.0,22.0,81570361,9638,4332
191,1,0.0,22.0,81570371,9711,4226
192,1,0.0,22.0,81570381,9728,4110
193,1,0.0,22.0,81570391,9707,3965
194,1,0.0,22.0,81570401,9630,3802
195,1,0.0,22.0,81570411,9509,3630
196,1,0.0,22.0,81570421,9359,3471
197,1,0.0,22.0,81570431,9205,3322
198,1,0.0,22.0,81570441,9089,3179
199,1,0.0,22.0,81570451,8998,3078
200,1,0.0,22.0,81570461,8969,3006
201,1,0.0,22.0,81570471,8988,2971
202,1,0.0,22.0,81570481,9039,2960
203,1,0.0,22.0,81570491,9129,2965
204,1,0.0,22.0,81570501,9272,2996
205,1,0.0,22.0,81570511,9451,3045
206,1,0.0,22.0,81570521,9649,3106
207,1,0.0,22.0,81570531,9864,3169
208,1,0.0,22.0,81570541,10091,3225
0,0,0.0,23.0,81611020,2280,5328
1,1,0.0,23.0,81611030,2280,5328
2,1,0.0,23.0,81611040,2280,5328
3,1,0.0,23.0,81611050,2280,5328
4,1,0.0,23.0,81611060,2309,5332
5,1,0.0,23.0,81611070,2346,5332
6,1,0.0,23.0,81611080,2406,5332
7,1,0.0,23.0,81611090,2506,5353
8,1,0.0,23.0,81611100,2632,5389
9,1,0.0,23.0,81611110,2790,5438
10,1,0.0,23.0,81611120,2948,5490
11,1,0.0,23.0,81611130,3135,5543
12,1,0.0,23.0,81611140,3341,5597
13,1,0.0,23.0,81611150,3543,5650
14,1,0.0,23.0,81611160,3737,5698
15,1,0.0,23.0,81611170,3926,5734
16,1,0.0,23.0,81611180,4079,5761
17,1,0.0,23.0,81611190,4202,5777
18,1,0.0,23.0,81611200,4305,5785
19,1,0.0,23.0,81611210,4374,5785
20,0,0.0,23.0,81611310,3896,5659
21,1,0.0,23.0,81611320,3809,5621
22,1,0.0,23.0,81611330,3772,5621
23,1,0.0,23.0,81611340,3759,5621
24,1,0.0,23.0,81611350,3759,5609
25,1,0.0,23.0,81611360,3766,5586
26,1,0.0,23.0,81611370,3766,5549
27,1,0.0,23.0,81611380,3776,5481
28,1,0.0,23.0,81611390,3788,5392
29,1,0.0,23.0,81611400,3800,5265
30,1,0.0,23.0,81611410,3812,5118
31,1,0.0,23.0,81611420,3823,4958
32,1,0.0,23.0,81611430,3841,4764
33,1,0.0,23.0,81611440,3863,4579
34,1,0.0,23.0,81611450,3889,4400
35,1,0.0,23.0,81611460,3916,4183
36,1,0.0,23.0,81611470,3938,3991
37,1,0.0,23.0,81611480,3958,3815
38,1,0.0,23.0,81611490,3958,3651
39,1,0.0,23.0,81611500,3943,3524
40,1,0.0,23.0,81611510,3912,3422
41,1,0.0,23.0,81611520,3849,3311
42,1,0.0,23.0,81611530,3755,3212
43,1,0.0,23.0,81611540,3640,3122
44,1,0.0,23.0,81611550,3518,3070
45,1,0.0,23.0,81611560,3400,3057
46,1,0.0,23.0,81611570,3290,3071
47,1,0.0,23.0,81611580,3185,3128
48,1,0.0,23.0,81611590,3082,3210
49,1,0.0,23.0,81611600,3010,3310
50,1,0.0,23.0,81611610,2957,3385
51,1,0.0,23.0,81611620,2936,3437
52,0,0.0,23.0,81612071,5727,5249
53,1,0.0,23.0,81612081,5680,5249
54,1,0.0,23.0,81612091,5673,5254
55,1,0.0,23.0,81612101,5673,5254
56,1,0.0,23.0,81612111,5678,5261
57,1,0.0,23.0,81612121,5717,5279
58,1,0.0,23.0,81612131,5778,5307
59,1,0.0,23.0,81612141,5884,5349
60,1,0.0,23.0,81612151,6020,5408
61,1,0.0,23.0,81612161,6176,5478
62,1,0.0,23.0,81612171,6368,5546
63,1,0.0,23.0,81612181,6552,5612
64,1,0.0,23.0,81612191,6730,5672
65,1,0.0,23.0,81612201,6900,5725
66,1,0.0,23.0,81612211,7018,5767
67,1,0.0,23.0,81612221,7100,5798
68,0,0.0,23.0,81612322,6703,5969
69,1,0.0,23.0,81612332,6653,5994
70,1,0.0,23.0,81612342,6637,6010
71,1,0.0,23.0,81612352,6621,5992
72,1,0.0,23.0,81612362,6601,5920
73,1,0.0,23.0,81612372,6553,5812
74,1,0.0,23.0,81612382,6488,5681
75,1,0.0,23.0,81612392,6398,5510
76,1,0.0,23.0,81612402,6289,5313
77,1,0.0,23.0,81612412,6166,5110
78,1,0.0,23.0,81612422,6051,4905
79,1,0.0,23.0,81612432,5938,4695
80,1,0.0,23.0,81612442,5829,4518
81,1,0.0,23.0,81612452,5719,4363
82,1,0.0,23.0,81612462,5609,4214
83,1,0.0,23.0,81612472,5539,4115
84,0,0.0,23.0,81612572,5961,4730
85,1,0.0,23.0,81612582,6039,4686
86,1,0.0,23.0,81612592,6068,4602
87,1,0.0,23.0,81612602,6091,4472
88,1,0.0,23.0,81612612,6103,4311
89,1,0.0,23.0,81612622,6108,4129
90,1,0.0,23.0,81612632,6114,3944
91,1,0.0,23.0,81612642,6114,3758
92,1,0.0,23.0,81612652,6120,3572
93,1,0.0,23.0,81612662,6120,3409
94,1,0.0,23.0,81612672,6120,3258
95,1,0.0,23.0,81612682,6120,3114
96,1,0.0,23.0,81612692,6110,3008
97,1,0.0,23.0,81612702,6110,2935
98,0,0.0,23.0,81612853,6361,4623
99,1,0.0,23.0,81612863,6514,4729
100,1,0.0,23.0,81612873,6550,4778
101,1,0.0,23.0,81612883,6556,4824
102,1,0.0,23.0,81612893,6611,4853
103,1,0.0,23.0,81612903,6700,4871
104,1,0.0,23.0,81612913,6811,4907
105,1,0.0,23.0,81612923,6939,4938
106,1,0.0,23.0,81612933,7062,4974
107,1,0.0,23.0,81612943,7181,5015
108,1,0.0,23.0,81612953,7302,5015
109,1,0.0,23.0,81612963,7396,4977
110,1,0.0,23.0,81612973,7473,4917
111,1,0.0,23.0,81612983,7504,4819
112,1,0.0,23.0,81612993,7504,4698
113,1,0.0,23.0,81613003,7488,4563
114,1,0.0,23.0,81613013,7452,4425
115,1,0.0,23.0,81613023,7417,4287
116,1,0.0,23.0,81613033,7400,4177
117,1,0.0,23.0,81613043,7400,4087
118,1,0.0,23.0,81613053,7419,4016
119,1,0.0,23.0,81613063,7471,3958
120,1,0.0,23.0,81613073,7542,3909
121,1,0.0,23.0,81613083,7634,3858
122,1,0.0,23.0,81613093,7726,3805
123,1,0.0,23.0,81613103,7820,3735
124,1,0.0,23.0,81613113,7888,3655
125,1,0.0,23.0,81613123,7938,3571
126,1,0.0,23.0,81613133,7954,3483
127,1,0.0,23.0,81613143,7939,3387
128,1,0.0,23.0,81613153,7902,3285
129,1,0.0,23.0,81613163,7826,3203
130,1,0.0,23.0,81613173,7734,3135
131,1,0.0,23.0,81613183,7632,3100
132,1,0.0,23.0,81613193,7523,3100
133,1,0.0,23.0,81613203,7419,3117
134,1,0.0,23.0,81613213,7318,3172
135,1,0.0,23.0,81613223,7254,3245
136,1,0.0,23.0,81613233,7226,3331
137,1,0.0,23.0,81613243,7221,3429
138,1,0.0,23.0,81613253,7252,3534
139,1,0.0,23.0,81613263,7319,3645
140,1,0.0,23.0,81613273,7409,3782
141,1,0.0,23.0,81613283,7523,3926
142,1,0.0,23.0,81613293,7662,4075
143,1,0.0,23.0,81613303,7817,4215
144,1,0.0,23.0,81613313,7986,4356
145,0,0.0,23.0,81613724,9247,5938
146,1,0.0,23.0,81613734,9312,5910
147,1,0.0,23.0,81613744,9312,5899
148,1,0.0,23.0,81613754,9298,5835
149,1,0.0,23.0,81613764,9269,5737
150,1,0.0,23.0,81613774,9218,5616
151,1,0.0,23.0,81613784,9159,5463
152,1,0.0,23.0,81613794,9095,5288
153,1,0.0,23.0,81613804,9034,5127
154,1,0.0,23.0,81613814,9003,4987
155,1,0.0,23.0,81613824,8991,4861
156,1,0.0,23.0,81613834,9027,4761
157,1,0.0,23.0,81613844,9106,4704
158,1,0.0,23.0,81613854,9214,4675
159,1,0.0,23.0,81613864,9377,4667
160,1,0.0,23.0,81613874,9548,4680
161,1,0.0,23.0,81613884,9724,4707
162,1,0.0,23.0,81613894,9878,4734
163,1,0.0,23.0,81613904,10010,4763
164,1,0.0,23.0,81613914,10128,4793
165,1,0.0,23.0,81613924,10220,4827
166,1,0.0,23.0,81613934,10295,4872
167,0,0.0,23.0,81614044,9910,5462
168,1,0.0,23.0,81614054,9863,5462
169,1,0.0,23.0,81614064,9850,5454
170,1,0.0,23.0,81614074,9850,5393
171,1,0.0,23.0,81614084,9828,5295
172,1,0.0,23.0,81614094,9796,5151
173,1,0.0,23.0,81614104,9755,4969
174,1,0.0,23.0,81614114,9701,4761
175,1,0.0,23.0,81614124,9644,4571
176,1,0.0,23.0,81614134,9586,4360
177,1,0.0,23.0,81614144,9529,4136
178,1,0.0,23.0,81614154,9470,3919
179,1,0.0,23.0,81614164,9410,3701
180,1,0.0,23.0,81614174,9354,3537
181,1,0.0,23.0,81614184,9301,3409
182,1,0.0,23.0,81614194,9255,3300
183,1,0.0,23.0,81614204,9216,3244
184,0,0.0,23.0,81614285,8967,4086
185,1,0.0,23.0,81614295,8925,4209
186,1,0.0,23.0,81614305,8908,4247
187,1,0.0,23.0,81614315,8908,4264
188,1,0.0,23.0,81614325,8945,4264
189,1,0.0,23.0,81614335,9003,4264
190,1,0.0,23.0,81614345,9093,4264
191,1,0.0,23.0,81614355,9219,4250
192,1,0.0,23.0,81614365,9369,4231
193,1,0.0,23.0,81614375,9531,4205
194,1,0.0,23.0,81614385,9683,4175
195,1,0.0,23.0,81614395,9801,4125
196,1,0.0,23.0,81614405,9899,4063
197,1,0.0,23.0,81614415,9959,3980
198,1,0.0,23.0,81614425,9959,3866
199,1,0.0,23.0,81614435,9928,3732
200,1,0.0,23.0,81614445,9843,3592
201,1,0.0,23.0,81614455,9730,3444
202,1,0.0,23.0,81614465,9597,3283
203,1,0.0,23.0,81614475,9456,3116
204,1,0.0,23.0,81614485,9316,2984
205,1,0.0,23.0,81614495,9217,2890
206,1,0.0,23.0,81614505,9144,2822
207,1,0.0,23.0,81614515,9128,2801
208,1,0.0,23.0,81614525,9142,2792
209,1,0.0,23.0,81614535,9177,2792
210,1,0.0,23.0,81614545,9251,2792
211,1,0.0,23.0,81614555,9364,2807
212,1,0.0,23.0,81614565,9502,2826
213,1,0.0,23.0,81614575,9658,2853
214,1,0.0,23.0,81614585,9816,2880
215,1,0.0,23.0,81614595,9984,2908
216,1,0.0,23.0,81614605,10156,2944
217,1,0.0,23.0,81614615,10326,2983
0,0,0.0,24.0,81638289,1923,5147
1,1,0.0,24.0,81638299,1890,5181
2,1,0.0,24.0,81638309,1890,5181
3,1,0.0,24.0,81638319,1890,5186
4,1,0.0,24.0,81638329,1909,5186
5,1,0.0,24.0,81638339,1951,5198
6,1,0.0,24.0,81638349,2010,5216
7,1,0.0,24.0,81638359,2109,5244
8,1,0.0,24.0,81638369,2229,5280
9,1,0.0,24.0,81638379,2364,5321
10,1,0.0,24.0,81638389,2523,5374
11,1,0.0,24.0,81638399,2705,5434
12,1,0.0,24.0,81638409,2902,5498
13,1,0.0,24.0,81638419,3107,5548
14,1,0.0,24.0,81638429,3312,5592
15,1,0.0,24.0,81638439,3476,5626
16,1,0.0,24.0,81638449,3613,5644
17,1,0.0,24.0,81638459,3723,5652
18,1,0.0,24.0,81638469,3786,5644
19,0,0.0,24.0,81638560,3299,5480
20,1,0.0,24.0,81638570,3204,5467
21,1,0.0,24.0,81638580,3180,5477
22,1,0.0,24.0,81638590,3180,5477
23,1,0.0,24.0,81638600,3180,5477
24,1,0.0,24.0,81638610,3172,5418
25,1,0.0,24.0,81638620,3172,5354
26,1,0.0,24.0,81638630,3180,5274
27,1,0.0,24.0,81638640,3188,5171
28,1,0.0,24.0,81638650,3199,5050
